物品ID
210109506;死亡搖滾碎片
210109507;星月棒碎片
210109508;圣誕快樂碎片
210140435;小獅子（永久）
210140436;學院派(永久)
217900002;小雪人
217900003;兔耳朵
217900004;丘比特
217900009;荷花
217900010;狐貍
217900011;離火
217900012;藍鳥
217900013;龍翼
217900014;鳥居
217900015;舞獅
217900016;水墨
217900017;藤蔓
217900018;祥瑞
217900019;愛心
217900020;皇冠
217900021;玫瑰
217900022;幸運草
217900023;圣誕
宠物ID
210140443;破魂石
217700000;筑基灵液
217700001;琼浆玉液
210101001;魔兽碎片
210101002;神兽碎片
210101066;齐天大圣碎片
210101067;北斗神驴碎片
210101068;森林之子碎片
210101047;彩蝶依依碎片
210101017;日精灵碎片
210101018;小兜妹碎片
210101069;羽化仙碎片
210105331;大天狗碎片
210183115;龟仙人碎片
210101412;小熊猫碎片
210101413;皮皮龙碎片
210101408;包子神兽碎片
210101011;魔兽灵石
210101009;神兽灵石
210101012;秘宝之匙
211100000;0级携带宠饰品
211100001;5级携带宠饰品
211100002;15级携带宠饰品
211100003;25级携带宠饰品
211100004;35级携带宠饰品
211100005;45级携带宠饰品
211100006;55级携带宠饰品
211100007;65级携带宠饰品
211100008;75级携带宠饰品
211100009;85级携带宠饰品
211100010;95级携带宠饰品
211100011;神兽饰品
211100012;魔兽饰品
211100100;105级携带宠饰品
211100101;115级携带宠饰品
213200000;小兜妹宝宝袋
213200100;小海魂宝宝袋
213200101;神兽宝宝袋
213200102;神兽宝宝袋
213200103;彩虹兜兜宝宝袋
213200200;魔兽青龙
213200201;魔兽白虎
213200202;魔兽朱雀
213200203;魔兽玄武
213200204;魔兽龟仙人
213200205;魔兽喵太郎
213200206;年兽宝宝袋
213200300;神兽小灰
213200301;神兽日精灵
213200302;神兽黄金兜兜
213200303;神兽小兜妹
213200304;神兽煎蛋鸟
213200305;神兽傀儡师
213200306;神兽彩蝶依依
213200307;半周年包子神兽
213200308;神兽齐天大圣
213200309;神兽北斗神驴
213200310;神兽森林之子
213200311;神兽羽化仙
213200400;45级宠宝宝袋
213200500;铁钳虾宝宝袋
213200501;凶灵宝宝袋
213200502;火麟兽宝宝袋
213200503;女贼宝宝袋
213200600;变异兜兜
213200601;西瓜猫宝宝袋
213200602;菜刀兔宝宝袋
213200700;小山狐
213200701;变异小山狐
213200702;三眼灵猴
213200800;爱心兔
213200801;花魅
213200802;魔蝎
213200803;小海魂
213200804;横行蟹
213200805;通灵师
213200806;冰女
213200807;守灵女弟子
213200808;幻月仙子
213200809;火鳞兽
213200810;御魔镜
213200811;死灵巫师
213200812;吸血妖人
213200813;虎人战士
213200814;冰灵兽
213200815;九天灵鸟
213200816;刺空之矛
213200817;天狼
213200818;剑魔
213200819;制裁之剑
213200820;鬼巫
213200821;死神
213200822;鬼巫
213200823;死神
213200824;烈焰神猿
213200825;小团酱
213200826;熊滚滚宝宝袋
213200835;皮皮龙宝宝袋
213200836;大天狗宝宝袋
仙侣ID
210101005;魂之蕴
210101006;仙侣碧瑶
210101007;仙侣陆雪琪
210101008;仙侣鬼厉
210101010;仙侣大巫师
210101046;仙侣隼仙子
210101081;仙侣诗音
210101092;仙侣艾丽
飞行器ID
213900002;诸天祥云
213900004;轩逸皓空笔
213900006;香蕉超人
213900008;龙翔九天
213900009;飞天梦猪
213900010;宝葫芦
213900012;兜兜雪橇
213900011;天琊剑
213900013;金轮
213900015;月亮之上
213900014;春神画卷
213900016;凌霄飞舟
213900017;小鲸鱼
213900019;童梦奇缘
213900020;一气留仙台
213900021;出水芙蓉
213900022;企鹅滑雪板
羽翼ID
213800000;沧溟离火
213800001;流萤淬碧
213800002;灵耀九天
213800003;火凤涅槃
213800010;鱼旗猫
213800011;斗战幡
213800012;竹上猴
213800014;冰晶凤翎
213800015;暗夜假面
213800016;绿野仙踪
213800017;冬季恋歌
213800018;千手观音
213800019;暗夜修罗
213800020;铃铛羊
213800021;金凤鸣春
213800022;桃之夭夭
213800023;上古乌翼
213800024;中国结
213800025;绯红之翼
213800026;夜来幽梦
213800027;竹叶熊猫
213800028;乾坤青光
213800029;剑会群雄
213800030;南雀之羽
213800031;蒸汽幻想
213800032;蛋蛋鸡
213800033;庄周梦蝶
213800034;唯我独尊
213800035;万人之上
213800036;英勇战魂
213800037;武魂残念
213800038;雪绒兔
213800039;瞬转光年
213800040;一剪梅
213800041;天青屋
213800042;月下花钳
213800043;耷拉犬
213800044;缤纷牛奶盒
213800045;孤芳不自赏
213800046;粒子推进器
213800047;清酒弥风
213800048;黄金意志
213800049;白银意志
213800050;青铜意志
213800051;欢乐时光
213800052;九州星盘
法印ID
215600003;破法魔矢(永久)
215600004;破法魔矢(30天)
215600013;真眼邪剑(永久)
215600014;真眼邪剑(30天)
215600021;鸿蒙祖印(30天)
215600031;金光神咒(永久)
215600041;万花筒(永久)
215600051;寒冰结界(永久)
215600061;东华初心(永久)
215600071;半载华章(180天)
215600081;半载荣章(永久)
215600091;爱神祝福(永久)
215600101;胡萝卜(永久)
215600111;痴情不悔(永久)
215600112;终成眷属(永久)
215600121;双子座法印(永久)
215600131;巨蟹座法印(永久)
215600141;唯我独尊法印(版本不符)
215600142;万人之上法印(版本不符)
215600143;英勇战魂法印(版本不符)
215600144;狮子座法印(永久)
215600150;太极法印
215600151;太极法印
215600200;有凤来仪(永久)
215600210;冰魂雪魄(30天)
215600220;柳浪闻莺(30天)
215600230;小哥光环(版本不符)
215600240;魔法荆棘(永久)
215600250;处女座法印(永久)
215600260;天秤座法印(永久)
215600300;傲雪凌霜(永久)
215600301;天蝎座法印(永久)
215600302;八卦风轮(永久)
215600303;光辉岁月(一年)
215600310;射手座法印(永久)
215600320;琉璃之心(永久)
215600330;蝶恋花(永久)
215600340;摩羯座法印(永久)
时装ID
210106501;缘定三生(7天)
210107061;缘定三生(30天)
210107062;缘定三生(60天)
210107023;缘定三生(永久)
210106504;清凉盛夏(7天)
210107028;清凉盛夏(永久)
210106507;神魔无相(7天)
210107041;神魔无相(永久)
210106510;西游伏魔(7天)
210107044;西游伏魔(永久)
210106513;梦回青云(7天)
210107042;梦回青云(永久)
210107064;单身贵族碎片(7个合成)
210106515;单身贵族(7天)
210106516;单身贵族(永久)
210107010;浪漫满屋(7天)
210107000;浪漫满屋(永久)
210107001;清宫风云(30天)
210107006;狼羊之恋(3天)
210107007;狼羊之恋(3天)
210107002;狼羊之恋(30天)
210107003;快乐的秋田君(3天)
210107004;快乐的秋田君(14天)
210107005;快乐的秋田君(30天)
210107008;缤纷圣诞(3天)
210107011;缤纷圣诞(30天)
210107012;缤纷圣诞(永久)
210107014;赤瞳之刃(15天)
210107013;赤瞳之刃(30天)
210107009;赤瞳之刃(永久)
210107017;吉祥如意(3天)
210107015;吉祥如意(永久)
210107019;落樱缤纷(7天)
210107018;落樱缤纷(15天)
210107016;落樱缤纷(30天)
210107022;春暖花开(15天)
210107021;春暖花开(30天)
210107020;春暖花开(永久)
210107024;荆轲刺王(30天)
210107025;双鱼传说(永久)
210107026;鬼厉碧瑶(30天)
210107027;黄金斗士(7天)
210107034;气冲斗牛(永久)
210107045;唯我独尊(90天)(版本不符)
210107046;万人之上(90天)(版本不符)
210107047;英勇战魂(90天)(版本不符)
210107048;铁甲小宝(永久)
210107049;酷玩少年(永久)
210107050;雪落凡尘(30天)
210107051;深情巨蟹(永久)
210107052;那年夏天(永久)
210107053;费玉清(7天)(版本不符)
210107054;热情狮子(永久)
210107055;百变清凉帽(30天)
210107056;处女座时装(永久)
210107057;士绅名流(永久)
210107058;小天蓬(永久)
210107059;霸王别姬(永久)
210107060;疯狂爱丽丝(永久)
210107063;天秤座时装(永久)
210107065;皮皮龙时装(永久)
210107066;天蝎座时装(永久)
坐骑ID
212470005;高级守护契约大礼包
210108010;守护契约
210108013;高级守护契约
214600007;8阶熊猫胖哒
214600017;8阶黄金黑豹
214600027;8阶玄冥狐
214600037;8阶梦魇
214600047;8阶兜什么兜
214600202;圣诞驯鹿(永久)
214600300;喵颜颜(30天)
214600400;招财鸡(永久)
214600500;彩虹蜜恋(永久)
214600603;北落师门(永久)
214600700;蚊香猫(永久)
214600800;飞天小象(永久)
214600900;垂耳兔(永久)
214601000;京城小霸王(永久)
214601100;深渊之驹(永久)
214601101;深渊之驹(永久)
214601102;深渊之驹(永久)
214601200;呆萌羊驼(永久)
214601300;幽灵犀牛(永久)
214601301;幽灵犀牛(永久)
214601302;幽灵犀牛(永久)
214601400;小柯基(永久)
214601500;雪国列车(永久)
214601506;希望号(永久)
214601508;都都车(永久)
214601600;皮皮虾(永久)
214601603;刚钳毒钻蝎(永久)
214601700;不当房奴(永久)
214601800;古惑鸡(永久)
214601812;半兽犀牛(永久)
法宝ID
224001010;10★轮回珠
224002010;10★神木股
224003010;10★浮屠金钵
224004010;10★木鱼
224005010;10★毒血幡
224006010;10★僚牙
灵器ID
217400000;1星蝴蝶
217400001;72小时绝版蝴蝶
217400002;4星狂战斧
217400003;1星狂战斧
217400004;24小时绝版蝴蝶
217400005;36小时绝版蝴蝶
217400006;纯外观永久器灵
217401008;8★嗜血珠
217401108;8★蚩尤之角
217402008;8★诛仙剑
217402108;8★黄帝战鼓
217403008;8★六合镜
217403106;6★招财猫
217403208;8★祥云彩蛋
217404008;8★合欢铃
217404106;6★晴天娃娃
217405008;8★伏龙鼎
217406008;8★玄火鉴
217407001;1★霓梦鱼
217408008;8★恶魔飞猪
217409008;8★飞天沙漏
日常百货
212900003;超级书福袋
213700001;仙羽
213600100;法宝灵髓
210699000;十万宠物经验药
210140450;女娲补天石
213000000;帮派神诏
210101073;元神残念
212401200;100000金锭
212415000;300斗宠积分
212400210;100万银币
212400322;100万金币
212400410;5000元宝
212405119;四星法宝套装礼包
212415000;300斗宠积分
212499996;三阶家俱礼包
211500000;兵刃阵
211500001;盾御阵
211500002;星罗阵
211500003;云涌阵
211500004;鹰击阵
211500005;蛇盘阵
211500006;风疾阵
211500007;虎啸阵
211500008;龙腾阵
210101304;护魂勾玉

神兵武饰ID
210109006;星辰之光
210109007;玄冰之灵
210109000;暗魂
210109001;光刃
210109002;极冰
210109003;焰魂
210109004;暗夜之影
210109005;离火之精
221600000;尖叫鸡
221600001;赤蔷薇
221600002;喵爪冰激凌
221600003;定海神针
221600004;相伴一生
221600005;愤怒的家巧
221600006;死亡摇滚
221600007;星月棒
221600008;圣诞快乐
祝福ID
223000004;15☆干将的祝福
223000009;15☆织女的祝福
223000014;15☆方士的祝福
龙晶加符文ID
214300110;10级龙晶礼包
213500014;15级天枢龙晶
213501014;15级天璿龙晶
213502014;15级天玑龙晶
213503014;15级天枪龙晶
213504014;15级天权龙晶
213505014;15级开衡龙晶
213506014;15级开阳龙晶
213507014;15级摇光龙晶
213508014;15级右枢龙晶
213509014;15级左枢龙晶
213510014;15级上宰龙晶
213511014;15级诩卫龙晶
213512014;15级下宰龙晶
210500014;15☆防护符文
210500029;15☆坚韧符文
210500044;15☆敏疾符文
210500059;15☆血脉符文
210500074;15☆妙灵符文
210500089;15☆破敌符文
210500114;15☆静心符文
210500134;15☆琴音符文
210500154;15☆暴烈符文
210400029;15☆大黃丹
210400044;15☆補靈丹
210400059;15☆檀香散
210400074;15☆還魂丹
210400089;15☆聚魂散
210400089;15☆聚魂散
210400200;15☆神·大力雄黃
210400205;15☆神·氣焰升華
210400205;15☆神·氣焰升華
210400205;15☆神·氣焰升華
210400205;15☆神·氣焰升華
210400205;15☆神·氣焰升華
210400205;15☆神·氣焰升華
210400215;15☆神·醉夢羅漢
210400215;15☆神·醉夢羅漢
210400215;15☆神·醉夢羅漢
210400220;15☆神·大黃丹
210400220;15☆神·大黃丹
210400225;15☆神·聚魂散
210400225;15☆神·聚魂散
210400230;15☆神·地心丸
210400230;15☆神·地心丸
210400235;15☆神·麝香散
210400235;15☆神·麝香散
210499000;150怒氣藥
